,PIDN,pH,ELEV,REF2,BSAN,LSTN,Infrared01,Infrared02,Infrared03,Infrared04,Infrared05
498,68b1w3EO,0.7599087180586751,3.43051218986511,-0.5779221057891851,-0.355072468519211,-1.63970327377319,0.377739,0.159565,1.430201,1.84748,1.6848900000000002
499,WoS3ChyN,0.600910355042446,4.13875293731689,-0.630797803401947,-0.753623187541962,-1.73248100280762,0.416894,0.046177000000000024,1.241126,1.75561,1.67545
500,DeqUHaN3,-0.10990585608893198,4.13875293731689,-0.630797803401947,-0.753623187541962,-1.73248100280762,0.41055200000000003,0.046153,1.2908680000000001,1.71097,1.67015
501,3cTEiBXT,0.12391526599375802,3.3948774337768595,-0.7949907183647159,-0.8405796885490421,-1.76945984363556,0.440324,0.04797600000000002,1.320856,1.76025,1.6388
502,Y8u5ETCp,-0.19408146003870003,3.3948774337768595,-0.7949907183647159,-0.8405796885490421,-1.76945984363556,0.42917700000000003,0.05956600000000001,1.4240329999999997,1.7604799999999998,1.69822
503,TAkYhJ4P,0.0303868171606826,3.3057906627655,-0.927643775939941,-0.782608687877655,-1.7823202610015902,0.381414,0.06954000000000005,1.171066,1.7846099999999998,1.5569600000000001
504,5qHS1rim,-0.287609908871776,3.3057906627655,-0.927643775939941,-0.782608687877655,-1.7823202610015902,0.352273,0.06590400000000002,1.2805069999999998,1.73691,1.56559
505,ckc9zrnM,1.65778182685621,3.4416480064392103,-0.254174411296844,-0.384057968854904,-1.64126944541931,0.358722,0.21578300000000006,1.4832379999999998,1.6723299999999999,1.6219
506,x0Duo3Vg,1.73260458592267,3.4416480064392103,-0.254174411296844,-0.384057968854904,-1.64126944541931,0.35420300000000005,0.2215339999999999,1.4595269999999998,1.59657,1.5120799999999999
507,aLV2x15m,-0.24084568445523802,3.49510025978088,-0.44990724325180104,-0.659420311450958,-1.71502542495728,0.28579099999999996,0.08755200000000002,1.087609,1.8692099999999998,1.40314
508,HJ9cS0sQ,-0.287609908871776,3.49510025978088,-0.44990724325180104,-0.659420311450958,-1.71502542495728,0.300369,0.20052499999999995,1.5844210000000003,1.7774900000000002,1.6000299999999998
509,6w4WIkJF,-0.568195255371004,-0.580623626708984,-0.17625232040882102,-0.6449275612831121,0.631669819355011,0.272619,0.07030900000000001,1.583601,1.68585,1.50235
510,p8ZXO8Gy,-0.577548100254312,-0.580623626708984,-0.17625232040882102,-0.6449275612831121,0.631669819355011,0.28333,0.07375499999999996,1.59066,1.6988400000000001,1.5117399999999999
511,kJtPgwyL,-0.7552521530371559,-1.2086859941482502,-1.30983304977417,-0.8188405632972721,0.793132841587067,0.339125,0.053222999999999965,1.318895,1.61342,1.4479600000000001
512,MSfIjcta,-0.9236033609366929,-1.2086859941482502,-1.30983304977417,-0.8188405632972721,0.793132841587067,0.34734899999999996,0.06831599999999999,1.386611,1.6438700000000002,1.45336
513,Lo0HX7Jf,-1.13871879325277,-1.215367436409,-0.0343228206038475,-0.58695650100708,0.796880304813385,0.311336,0.056054999999999966,1.406814,1.7256200000000002,1.5629
514,1sepsL1F,-0.8300749121036171,-1.215367436409,-0.0343228206038475,-0.58695650100708,0.796880304813385,0.294077,0.06049300000000002,1.4226630000000002,1.72165,1.54645
515,f0JhsJgb,-1.3631870704521498,-0.892427623271942,-0.28478664159774797,-0.673913061618805,0.821262359619141,0.289851,0.05715699999999996,1.400039,1.7096799999999999,1.5263200000000001
516,suZiXbhz,-1.3444813806855402,-0.892427623271942,-0.28478664159774797,-0.673913061618805,0.821262359619141,0.270347,0.059805,1.4563930000000003,1.6449200000000002,1.48438
517,ibdHKdJN,-0.23149283957192998,-0.46258351206779497,-0.151205942034721,-0.637681186199188,0.649197816848755,0.305701,0.056947000000000025,1.556569,1.65085,1.5063799999999998
518,lsXdJTyX,-0.100553011205624,-0.46258351206779497,-0.151205942034721,-0.637681186199188,0.649197816848755,0.317998,0.06029499999999999,1.605472,1.69743,1.5663200000000002
519,ZmPYP5qU,-1.37253991533546,-1.2420935630798302,-0.608534336090088,-0.6449275612831121,0.768600940704346,0.287148,0.06376700000000002,1.370802,1.64956,1.37113
520,Jh0LjNJH,-1.38189276021876,-1.2420935630798302,-0.608534336090088,-0.6449275612831121,0.768600940704346,0.301647,0.05514599999999997,1.3198429999999999,1.6917400000000002,1.3975799999999998
521,HWvdtkrf,-1.1574244830193798,-1.10400891304016,-0.19944341480732,-0.601449251174927,0.619776010513306,0.345884,0.06611099999999998,1.347806,1.7168299999999999,1.51429
522,vhXmokD1,-1.27901146650238,-1.10400891304016,-0.19944341480732,-0.601449251174927,0.619776010513306,0.34321999999999997,0.07301900000000006,1.3939500000000002,1.6680400000000002,1.4899799999999999
523,ePEBI6XY,-0.8674862916368471,-1.037193775177,-0.18274582922458604,-0.579710125923157,0.7370288968086239,0.315819,0.058080999999999994,1.403281,1.69735,1.56726
524,gZv6eFHK,-0.998426120003154,-1.037193775177,-0.18274582922458604,-0.579710125923157,0.7370288968086239,0.29334899999999997,0.07283500000000004,1.442241,1.68501,1.56328
525,ULE41XVB,-0.9516618955866151,-0.391314029693604,-0.0445269010961056,-0.6666666865348821,0.6198432445526121,0.314361,0.05553399999999997,1.4833290000000003,1.69278,1.5737299999999999
526,veQYCGx3,-0.7646049979204641,-0.391314029693604,-0.0445269010961056,-0.6666666865348821,0.6198432445526121,0.30481199999999997,0.055774000000000046,1.518938,1.66777,1.5624799999999999
527,SSJ32s3Z,-0.22213999468862303,-1.00824058055878,-0.10018552839756,-0.58695650100708,0.615413427352905,0.32303899999999997,0.059668000000000054,1.4495909999999999,1.6644900000000002,1.53424
528,RyRcLcSU,-0.540136720721081,-1.00824058055878,-0.10018552839756,-0.58695650100708,0.615413427352905,0.306105,0.06136099999999994,1.4679749999999998,1.6883099999999998,1.52025
529,TTI7QZaS,-1.26030577673577,-1.24654793739319,-0.141001850366592,-0.8188405632972721,0.6716724634170529,0.238486,0.05296500000000001,1.401694,1.71343,1.5415
530,BIe0fbJ7,-1.2135415523192299,-1.24654793739319,-0.141001850366592,-0.8188405632972721,0.6716724634170529,0.211457,0.05319800000000002,1.448073,1.6638,1.49561
531,guz5jGzW,-0.8955448262867699,-0.930289506912231,-0.28571429848671,-0.673913061618805,0.5759225487709051,0.366208,0.051571000000000033,1.368712,1.7484,1.5651
532,J1B4Idtr,-0.839427756986925,-0.930289506912231,-0.28571429848671,-0.673913061618805,0.5759225487709051,0.342431,0.04989500000000002,1.378689,1.70195,1.5332
533,fVBL3JxV,-0.942309050703308,-0.57171493768692,0.0547309815883636,-0.60869562625885,0.655938148498535,0.335421,0.07116699999999998,1.542829,1.70023,1.62295
534,kGK0rgn3,-0.970367585353231,-0.57171493768692,0.0547309815883636,-0.60869562625885,0.655938148498535,0.319102,0.07402500000000001,1.5939079999999999,1.7473299999999998,1.6380299999999999
535,oLvBVSxD,-0.914250516053385,-0.783296227455139,-0.442486077547073,-0.673913061618805,0.600283861160278,0.33263000000000004,0.05522699999999997,1.3516799999999998,1.70015,1.5656
536,Ner4HCA9,-0.8955448262867699,-0.783296227455139,-0.442486077547073,-0.673913061618805,0.600283861160278,0.246863,0.063523,1.400887,1.7048299999999998,1.5935
537,Jxlxz1oH,-1.44736267440192,-1.24654793739319,-0.05102040991187099,-0.804347813129425,0.6930047869682309,0.32377,0.057232000000000005,1.3591000000000002,1.66914,1.55597
538,XPKFDzsR,-1.26030577673577,-1.24654793739319,-0.05102040991187099,-0.804347813129425,0.6930047869682309,0.266884,0.06353999999999999,1.3666559999999999,1.54809,1.4869299999999999
539,np2aIs46,-1.4286569846353,-1.1908686161041298,-0.11224489659071,-0.58695650100708,0.597539126873016,0.286867,0.057531,1.3549730000000002,1.73807,1.56889
540,myDkuMij,-1.3164228460356102,-1.1908686161041298,-0.11224489659071,-0.58695650100708,0.597539126873016,0.27920700000000004,0.06326499999999996,1.315663,1.71731,1.52043
541,pHCBSpp1,0.42320630225960204,1.44832956790924,-1.01391470432281,-0.630434811115265,-1.4945276975631698,0.403242,0.07702500000000001,1.2851980000000003,1.7239200000000001,1.5413
542,eQYrfyWA,2.4153622624041198,1.44832956790924,-1.01391470432281,-0.630434811115265,-1.4945276975631698,0.41092700000000004,0.11966199999999994,1.4880329999999997,1.7987099999999998,1.6744599999999998
543,twbAY1h9,-0.12861154585554702,1.49510025978088,-0.9582560062408451,-0.659420311450958,-1.4168794155120803,0.33921100000000004,0.10268699999999992,1.3745189999999998,1.76183,1.6708
544,GBXEoIAc,0.23614940459345002,1.49510025978088,-0.9582560062408451,-0.659420311450958,-1.4168794155120803,0.308796,0.11480399999999996,1.3914139999999997,1.73462,1.62486
545,QosCRpLE,1.7606631205725902,1.47060132026672,-1.27458250522614,-0.724637687206268,-1.50743973255157,0.449499,0.171026,1.4394910000000003,1.6753099999999999,1.6629599999999998
546,FOFHspxe,1.94772001823874,1.47060132026672,-1.27458250522614,-0.724637687206268,-1.50743973255157,0.38795599999999997,0.17561500000000008,1.475544,1.61599,1.61897
547,qncMxnbI,1.20884527245744,1.4616926908493,-1.07606673240662,-0.695652186870575,-1.38640320301056,0.474463,0.17628899999999997,1.455427,1.74975,1.72212
548,4URb4lsR,2.07865984660505,1.4616926908493,-1.07606673240662,-0.695652186870575,-1.38640320301056,0.380578,0.16488799999999998,1.326762,1.4608299999999999,1.43795
549,ZlM71p5K,1.22755096222406,1.41269493103027,-0.8320964574813839,-0.58695650100708,-1.1073100566863998,0.203736,0.112017,1.6201340000000002,1.7672900000000002,1.70928
550,2DFmSARq,-0.343726978171622,1.41269493103027,-0.8320964574813839,-0.58695650100708,-1.1073100566863998,0.250731,0.10383700000000001,1.4964989999999998,1.71108,1.60579
551,Mbl6YZiu,-0.568195255371004,1.41937637329102,-1.07884967327118,-0.630434811115265,-1.3806295394897499,0.337545,0.04544900000000002,1.1590449999999999,1.83942,1.49384
552,N3jRbSzU,-0.409196892354775,1.41937637329102,-1.07884967327118,-0.630434811115265,-1.3806295394897499,0.329548,0.05799599999999999,1.295002,1.83674,1.5028700000000002
553,nHNMEaEy,-0.0444359419057783,1.56636965274811,-1.00092768669128,-0.637681186199188,-1.3821594715118402,0.33187300000000003,0.08055499999999993,1.367997,1.6304100000000001,1.5939299999999998
554,Hb0OgrZX,-0.0912001663223161,1.56636965274811,-1.00092768669128,-0.637681186199188,-1.3821594715118402,0.339861,0.09017099999999995,1.424959,1.63006,1.6238299999999999
555,msn9Z6ML,-0.32502128840500605,1.6977728605270401,-0.8404452800750729,-0.579710125923157,-1.25395369529724,0.40169099999999996,0.056855000000000044,1.360239,1.70957,1.58345
556,55g0v1cd,-0.0818473214390087,1.6977728605270401,-0.8404452800750729,-0.579710125923157,-1.25395369529724,0.368446,0.08652699999999997,1.523074,1.67992,1.61295
557,YTftknXi,-1.07324887906961,1.41492199897766,-0.9183673262596129,-0.5942028760910029,-1.20518958568573,0.322,0.048331999999999986,1.2989899999999999,1.8133400000000002,1.49142
558,ZMjcdphn,-0.904897671170077,1.41492199897766,-0.9183673262596129,-0.5942028760910029,-1.20518958568573,0.265297,0.06767099999999998,1.4483730000000001,1.7275200000000002,1.54291
559,Ti0ZxuzP,-1.1200131034861498,1.56414258480072,-1.0547310113906898,-0.630434811115265,-1.38586568832397,0.376592,0.024161000000000044,0.846698,1.8367,1.41355
560,tLlrSdxZ,-1.03583749953638,1.56414258480072,-1.0547310113906898,-0.630434811115265,-1.38586568832397,0.316253,0.03439199999999998,0.8033170000000002,1.9519400000000002,1.3629200000000001
561,U3FgmGwd,-0.6897822388540029,1.56191539764404,-0.9888682961463929,-0.601449251174927,-1.3929005861282302,0.337685,0.05790799999999996,1.342805,1.6793099999999999,1.46393
562,aMmkHxkC,-0.42790258212139004,1.56191539764404,-0.9888682961463929,-0.601449251174927,-1.3929005861282302,0.339645,0.07705200000000006,1.478365,1.65008,1.48689
563,AX8wRDaA,-0.45596111677131296,1.7579064369201698,-1.01391470432281,-0.652173936367035,-1.2983033657074,0.38801599999999997,0.05960399999999999,1.3616240000000002,1.70977,1.63171
564,A189gfec,-0.577548100254312,1.7579064369201698,-1.01391470432281,-0.652173936367035,-1.2983033657074,0.33685,0.076907,1.43024,1.7087599999999998,1.63694
565,jK9pAMhc,-0.3530798230549289,1.5017817020416298,-1.07977735996246,-0.6449275612831121,-1.3154022693634,0.33818899999999996,0.06566800000000006,1.264471,1.6911200000000002,1.5362200000000001
566,i6tfSmuk,-0.3530798230549289,1.5017817020416298,-1.07977735996246,-0.6449275612831121,-1.3154022693634,0.330104,0.09438400000000002,1.4386660000000002,1.71802,1.58117
567,grNkiLFV,-0.29696275375508396,1.42828512191772,-0.797773659229279,-0.49275362491607705,-1.3916032314300502,0.27623600000000004,0.023735999999999924,0.7445340000000001,2.05176,1.3683299999999998
568,JXSyc2KV,-0.643018014437465,1.42828512191772,-0.797773659229279,-0.49275362491607705,-1.3916032314300502,0.29070100000000004,0.024544999999999983,0.8083989999999999,2.09421,1.35391
569,FNaMRjyu,-0.446608271888005,1.53741645812988,-0.9285714030265809,-0.58695650100708,-1.25366938114166,0.342075,0.07171599999999995,1.3487650000000002,1.69311,1.4828299999999999
570,Z0KBBR6r,-0.0912001663223161,1.53741645812988,-0.9285714030265809,-0.58695650100708,-1.25366938114166,0.306962,0.09945700000000002,1.537318,1.69852,1.5342200000000001
571,W1Xl4F4A,-0.306315598638391,1.8937638998031598,-0.777365505695343,-0.5652173757553101,-1.2848744392395,0.368014,0.07749699999999998,1.396276,1.69182,1.63365
572,D9FbdVHM,-0.278257063988468,1.8937638998031598,-0.777365505695343,-0.5652173757553101,-1.2848744392395,0.369174,0.09621999999999997,1.502526,1.71502,1.70449
573,ZazMWFR1,2.2002468300880498,0.980623602867126,-1.1688311100006101,-0.5652173757553101,-1.32032835483551,0.312593,0.090646,1.179917,1.4635799999999999,1.4686
574,FAJjokjC,2.21895251985466,0.980623602867126,-1.1688311100006101,-0.5652173757553101,-1.32032835483551,0.326333,0.09820299999999998,1.203997,1.52983,1.49389
575,ybM0ek0q,2.2002468300880498,0.9917594790458679,-0.692022264003754,-0.413043469190598,-1.3624347448349,0.33056599999999997,0.09776700000000005,1.148574,1.58049,1.4216600000000001
576,5Cq99Wp6,2.40600941752081,0.9917594790458679,-0.692022264003754,-0.413043469190598,-1.3624347448349,0.312663,0.08347699999999997,1.0923570000000002,1.62125,1.5200799999999999
577,ShP8vg5j,2.32183381357104,0.9761692881584171,-0.6539888978004461,-0.49275362491607705,-1.41270291805267,0.194178,0.125889,1.148612,1.4893100000000001,1.27809
578,mAj8rn9Q,2.48083217658727,0.9761692881584171,-0.6539888978004461,-0.49275362491607705,-1.41270291805267,0.235587,0.13988699999999998,1.239153,1.47444,1.3920299999999999
579,ik40mtrn,2.30312812380443,1.00512254238129,-0.689239323139191,-0.28260868787765503,-1.5932600498199498,0.241423,0.09659000000000001,1.262617,1.53941,1.4461700000000002
580,kvSEti92,2.16283545055482,1.00512254238129,-0.689239323139191,-0.28260868787765503,-1.5932600498199498,0.239096,0.11208500000000002,1.348424,1.65865,1.5266600000000001
581,49Ps2yiS,2.0506013119551203,0.965033411979675,-0.830241203308105,-0.304347813129425,-1.39717018604279,0.198074,0.10921699999999998,1.2975659999999998,1.55629,1.40365
582,WLqn0gX1,2.09736553637166,0.965033411979675,-0.830241203308105,-0.304347813129425,-1.39717018604279,0.159387,0.132168,1.332883,1.60677,1.3653899999999999
583,ZZMllk99,1.91030863870551,0.965033411979675,-0.9805194735527042,-0.49275362491607705,-1.6415331363677998,0.170963,0.100241,1.189017,1.54624,1.35859
584,j53GMwMZ,1.94772001823874,0.965033411979675,-0.9805194735527042,-0.49275362491607705,-1.6415331363677998,0.04478119999999999,0.13834580000000002,1.2545688,1.5084899999999999,1.42513
585,J9nI0IKw,2.27506958915451,1.00289535522461,-0.698515772819519,-0.304347813129425,-1.44995045661926,0.15858,0.10649600000000004,1.1453900000000001,1.52166,1.27619
586,cAz2aCss,2.2002468300880498,1.00289535522461,-0.698515772819519,-0.304347813129425,-1.44995045661926,0.130249,0.122774,1.163441,1.49316,1.29342
587,9ZsilhcQ,1.60166475755636,1.70000004768372,-1.6428571939468402,-0.95652174949646,-0.914709210395813,0.195329,0.09149499999999997,1.2520609999999999,1.70416,1.51738
588,VMgxGffI,1.8074273449891298,1.70000004768372,-1.6428571939468402,-0.95652174949646,-0.914709210395813,0.269965,0.09210999999999997,1.297575,1.65107,1.49606
589,EnQaUq9g,0.9937298401413649,1.01180398464203,-0.7486085295677191,-0.311594188213348,-1.45397198200226,0.30690300000000004,0.07665,1.2094369999999999,1.6908,1.45951
590,ahJHtzon,1.43331354965682,1.01180398464203,-0.7486085295677191,-0.311594188213348,-1.45397198200226,0.322396,0.08764399999999994,1.2582140000000002,1.72107,1.48137
591,jRhvsI8y,1.17143389292421,0.965033411979675,-0.762523174285889,-0.3333333432674411,-1.3961105346679699,0.26319699999999996,0.10533400000000004,1.3178630000000002,1.7068599999999998,1.58608
592,GhzeToUr,1.46137208430675,0.965033411979675,-0.762523174285889,-0.3333333432674411,-1.3961105346679699,0.27969,0.12361100000000003,1.3654199999999999,1.7301400000000002,1.56771
593,z1viX5xU,1.6484289819729,0.965033411979675,-0.762523174285889,-0.3333333432674411,-1.3961105346679699,0.291407,0.09333999999999998,1.241403,1.7629299999999999,1.53267
594,codSJtJ8,2.2095996749713502,0.965033411979675,-0.762523174285889,-0.3333333432674411,-1.3961105346679699,0.287145,0.09865600000000002,1.249955,1.72422,1.479
595,WkZLrtqn,0.9469656157248271,0.97394210100174,-0.727272748947144,-0.289855062961578,-1.34346985816956,0.29473,0.08180600000000005,1.20988,1.74822,1.54684
596,lvWuXC9q,1.2743151866405902,0.97394210100174,-0.727272748947144,-0.289855062961578,-1.34346985816956,0.281082,0.10037799999999997,1.348878,1.74443,1.58859
597,c4cOTCcG,1.58295906778974,1.01180398464203,-0.7884972095489499,-0.304347813129425,-1.3881038427352899,0.288964,0.08243099999999998,1.174626,1.70895,1.50129
598,jWa00KDV,0.544793285742601,1.01180398464203,-0.7884972095489499,-0.304347813129425,-1.3881038427352899,0.302663,0.09403899999999998,1.2482570000000002,1.74942,1.5654299999999999
599,RP4Jx9yy,1.92901432847213,0.9538975358009342,-0.8181818127632141,-0.44927537441253707,-1.4613945484161397,0.290126,0.10058100000000003,1.2406639999999998,1.7582900000000001,1.5737
600,H5tzOxul,2.29377527892112,0.9538975358009342,-0.8181818127632141,-0.44927537441253707,-1.4613945484161397,0.280494,0.111481,1.291466,1.7571299999999999,1.50813
601,hbr0DKIU,1.8261330347557398,0.9538975358009342,-0.8181818127632141,-0.44927537441253707,-1.4613945484161397,0.281202,0.09437299999999998,1.268488,1.7509400000000002,1.5702399999999999
602,jd7gBtZy,2.08801269148835,0.9538975358009342,-0.8181818127632141,-0.44927537441253707,-1.4613945484161397,0.26621100000000003,0.10841699999999999,1.2966090000000001,1.6599,1.54272
603,ckgg3Dcc,1.7045460512727402,0.956124722957611,-0.875695705413818,-0.384057968854904,-1.3885999917984,0.293509,0.09033799999999997,1.2595809999999998,1.71566,1.53936
604,fXiQJuXv,2.12542407102159,0.956124722957611,-0.875695705413818,-0.384057968854904,-1.3885999917984,0.300748,0.105516,1.3058720000000001,1.7068299999999998,1.5563200000000001
605,2o6ofcMY,1.6858403615061297,-1.25322937965393,-0.0844155848026276,-0.442028999328613,-0.0141460141167045,0.363755,0.032381999999999966,1.3738350000000001,1.76868,1.2419200000000001
606,QknhMNph,1.96642570800536,-1.25322937965393,-0.0844155848026276,-0.442028999328613,-0.0141460141167045,0.377379,0.03533900000000001,1.4062009999999998,1.84116,1.2219200000000001
607,ycuM87Ay,0.0958567313438353,-1.2443207502365101,-0.0482374764978886,-0.42028984427452104,0.0698807016015053,0.31999299999999997,0.03045800000000004,1.336087,1.9130099999999999,1.2266700000000001
608,bin7ckEK,-0.46531396165462,-1.2443207502365101,-0.0482374764978886,-0.42028984427452104,0.0698807016015053,0.320752,0.030115999999999976,1.4319180000000002,1.94365,1.23035
609,b3yYduH1,0.0958567313438353,-1.20645880699158,-0.0148423006758094,-0.42028984427452104,0.127948880195618,0.298605,0.03224499999999997,1.427585,1.99568,1.29082
610,9J8TtLVe,-0.62431232467085,-1.20645880699158,-0.0148423006758094,-0.42028984427452104,0.127948880195618,0.285787,0.033250999999999975,1.5979229999999998,2.05232,1.30101
611,prINug8j,0.12391526599375802,-1.2331848144531201,-0.172541737556458,-0.463768124580383,-0.0341654196381569,0.333242,0.05140699999999998,1.484378,1.8980299999999999,1.32987
612,Ad7kv7Sw,-0.42790258212139004,-1.2331848144531201,-0.172541737556458,-0.463768124580383,-0.0341654196381569,0.296523,0.04213600000000001,1.5326270000000002,1.88087,1.26175
613,tUjmpbwO,0.498029061326063,-1.2354120016098,-0.12244898080825802,-0.427536219358444,-0.0359590537846088,0.24321900000000002,0.025949999999999973,0.7991010000000001,2.04985,1.2312299999999998
614,VlFwLYd3,0.161326645526989,-1.2354120016098,-0.12244898080825802,-0.427536219358444,-0.0359590537846088,0.23160999999999998,0.02636700000000003,0.667259,2.35015,1.22995
615,sRkms4RT,0.42320630225960204,-1.2220489978790299,-0.0102040814235806,-0.413043469190598,0.0054133553057909,0.261226,0.04475000000000001,1.452674,1.89065,1.33409
616,5TK5heiN,0.0584453518106048,-1.2220489978790299,-0.0102040814235806,-0.413043469190598,0.0054133553057909,0.24699699999999997,0.048352000000000006,1.579683,1.9505599999999998,1.32598
617,wxzH6oNu,0.17067949041029598,-1.2420935630798302,-0.10018552839756,-0.44927537441253707,0.0522752068936825,0.295683,0.03607900000000003,1.364297,1.91485,1.2761
618,xYbTouhq,-0.14731723562216198,-1.2420935630798302,-0.10018552839756,-0.44927537441253707,0.0522752068936825,0.301954,0.03362999999999999,1.4389059999999998,1.98203,1.2577
619,RylG2uuY,0.27356078412668,-1.2443207502365101,-0.0565862692892551,-0.442028999328613,0.0386032871901989,0.32448299999999997,0.031332000000000026,1.346047,2.0085900000000003,1.33386
620,ZzB106lo,-0.00702456237254781,-1.2443207502365101,-0.0565862692892551,-0.442028999328613,0.0386032871901989,0.297048,0.029467999999999994,1.429502,2.08576,1.27893
621,FWAFGNSj,0.0490925069272974,-1.2398663759231598,-0.208719849586487,-0.44927537441253707,0.21959981322288502,0.325586,0.027994999999999992,1.5033540000000003,1.9621,1.3237
622,v4tRCexp,-0.474666806537928,-1.2398663759231598,-0.208719849586487,-0.44927537441253707,0.21959981322288502,0.218692,0.040627000000000024,1.502478,1.9236,1.26596
623,RND4Kp7T,-0.137964390738855,-1.23095762729645,-0.10667903721332599,-0.398550719022751,0.10081180185079598,0.199267,0.03892300000000001,1.389273,1.92638,1.25973
624,kRgHVdkV,-0.512078186071158,-1.23095762729645,-0.10667903721332599,-0.398550719022751,0.10081180185079598,0.19853800000000002,0.03808800000000001,1.519132,2.02483,1.27555
625,BC2qkgFE,0.9189070810749052,-1.25322937965393,-0.0992578864097595,-0.40579709410667403,0.0547666475176811,0.31656999999999996,0.030499000000000054,1.35079,1.89274,1.26596
626,ebT98q9s,0.36708923295975604,-1.25322937965393,-0.0992578864097595,-0.40579709410667403,0.0547666475176811,0.308071,0.03403500000000004,1.5778889999999999,2.0217,1.29847
627,kkel9R7e,-0.184728615155393,-1.27995550632477,-0.0640074238181114,-0.434782594442368,0.0232721343636513,0.351584,0.027088999999999974,1.243966,1.97645,1.27524
628,nS5mtlZk,0.376442077843064,-1.27995550632477,-0.0640074238181114,-0.434782594442368,0.0232721343636513,0.28719,0.021735000000000004,1.0621999999999998,2.1067299999999998,1.1975200000000001
629,A5OME5n8,-0.14731723562216198,-1.2554565668106101,-0.19109462201595298,-0.40579709410667403,0.20922052860260001,0.31916500000000003,0.03051100000000001,1.296395,1.9696599999999997,1.26442
630,dhtXvt6H,-0.8955448262867699,-1.2554565668106101,-0.19109462201595298,-0.40579709410667403,0.20922052860260001,0.304051,0.036212999999999995,1.544249,2.05019,1.29072
631,z6n9Z43s,-0.474666806537928,-1.2755011320114098,-0.0333951748907566,-0.42028984427452104,0.00130402680952102,0.320986,0.016768000000000005,1.094504,1.8915099999999998,1.24335
632,Z7EpijOf,-1.09195456883623,-1.2755011320114098,-0.0333951748907566,-0.42028984427452104,0.00130402680952102,0.287364,0.023776999999999993,1.175966,2.13484,1.25778
633,gQIkUrOM,0.675733114108907,-1.2665923833847,0.021335806697607,-0.384057968854904,0.0216749235987663,0.377212,0.027946000000000026,1.4379979999999999,1.8692900000000001,1.33974
634,LZycEKwX,0.498029061326063,-1.2665923833847,0.021335806697607,-0.384057968854904,0.0216749235987663,0.380666,0.027359999999999995,1.637884,2.01445,1.34212
635,s5PVIXGg,0.8908485464249821,-1.23763918876648,-0.10018552839756,-0.427536219358444,-0.0397013835608959,0.342967,0.03262999999999994,1.353543,1.94712,1.3250899999999999
636,e8UsmP5n,0.544793285742601,-1.23763918876648,-0.10018552839756,-0.427536219358444,-0.0397013835608959,0.345083,0.03710800000000003,1.5191070000000002,2.0463299999999998,1.33989
637,ocOct8ol,-0.643018014437465,-1.21759462356567,-0.35435992479324296,-0.5434782505035399,0.22393658757209803,0.24044000000000001,0.03452399999999997,0.8580399999999999,2.15719,1.29304
638,OFkLG60S,-0.989073275119846,-1.21759462356567,-0.35435992479324296,-0.5434782505035399,0.22393658757209803,0.205693,0.03126700000000002,0.806877,2.29185,1.2584799999999998
639,NEfcHTxL,-0.66172370420408,-1.2354120016098,-0.234693884849548,-0.514492750167847,0.15355592966079698,0.22630799999999998,0.03048300000000001,0.833132,2.1413599999999997,1.2679200000000002
640,z2l2mxLf,-1.06389603418631,-1.2354120016098,-0.234693884849548,-0.514492750167847,0.15355592966079698,0.203736,0.032492999999999994,0.927134,2.36364,1.26197
641,jVb5unQ8,1.54554768825651,-1.23763918876648,-1.2857142686843899,-0.659420311450958,0.036633912473917,0.1762,0.054173,0.9846,2.04199,1.47155
642,SgJMwIqO,2.05995415683843,-1.23763918876648,-1.2857142686843899,-0.659420311450958,0.036633912473917,0.12528,0.09232399999999999,1.16451,2.256,1.5386600000000001
643,LFkh5rGD,-0.315668443521699,-1.22873055934906,-0.29684600234031705,-0.45652174949646,0.12582443654537198,0.228404,0.026419000000000026,0.495952,2.20095,1.2387
644,pIgstTbz,-0.970367585353231,-1.22873055934906,-0.29684600234031705,-0.45652174949646,0.12582443654537198,0.16786800000000002,0.021520999999999985,0.42138200000000003,2.5398099999999997,1.1967
645,XPsTDi0s,-0.418549737238083,-1.21759462356567,-0.29777365922927895,-0.557971000671387,0.21904674172401398,0.23183,0.032744999999999996,0.91438,2.03875,1.21947
646,wcvU0U8V,-0.9236033609366929,-1.21759462356567,-0.29777365922927895,-0.557971000671387,0.21904674172401398,0.184123,0.03615500000000002,0.926147,2.20181,1.2094200000000002
647,5uMLefCa,-0.530783875837774,-1.23095762729645,-0.22448979318141896,-0.5,0.12124989181757001,0.204058,0.03475600000000001,0.7770360000000001,2.1248400000000003,1.18392
648,OGGcEki9,-1.12936594836946,-1.23095762729645,-0.22448979318141896,-0.5,0.12124989181757001,0.201915,0.03017599999999998,0.8212550000000001,2.4653400000000003,1.19976
649,XYahFxxs,-0.7926635325703859,-1.23763918876648,-0.756029665470123,-0.44927537441253707,0.00191913382150233,0.199456,0.020055000000000017,0.367167,2.5691900000000003,1.1658899999999999
650,jTscv4Ch,-0.8581334467535401,-1.23763918876648,-0.756029665470123,-0.44927537441253707,0.00191913382150233,0.275773,0.009201999999999988,0.39159400000000005,2.34633,1.19603
651,SwhLUNRi,-1.02648465465308,-1.21314036846161,-0.159554734826088,-0.52173912525177,0.19685119390487696,0.18398299999999998,0.037687,0.8908969999999998,2.1846200000000002,1.19828
