,lat,lon
923750,40.741029,-73.992927
923751,40.741029,-73.992927
923753,40.741029,-73.992927
923763,40.739835,-73.992263
923764,40.739835,-73.992263
923765,40.739835,-73.992263
923766,40.739835,-73.992263
924588,40.735813,-73.993508
924589,40.735813,-73.993508
924594,40.761423,-73.977167
924595,40.761423,-73.977167
924967,40.719144,-73.985581
925181,40.7121872,-73.9992794
925185,40.717337,-74.003803
925188,40.717337,-74.003803
925189,40.74784,-74.004268
925192,40.74784,-74.004268
925548,40.7493336,-73.9798428
925589,40.726852,-73.986249
925595,40.726166,-73.984387
925603,40.723352,-73.994499
925843,40.7142691,-74.0059729
925931,40.7595,-73.9885
925932,40.7595,-73.9885
926173,40.747995,-74.004234
926174,40.747995,-74.004234
926531,40.767233,-73.990109
926533,40.767233,-73.990109
926804,40.740144,-73.988425
926805,40.743846,-73.992109
926806,40.738569,-74.007441
926808,40.742967,-73.999305
926813,40.725133,-73.994765
926814,40.745556,-73.981354
926981,40.757725,-73.986011
927255,40.7526406,-73.9751916
927256,40.7526406,-73.9751916
927494,40.762186,-73.989141
927495,40.762186,-73.989141
928027,40.7556,-73.982855
928035,40.755667,-73.975641
928036,40.755667,-73.975641
928056,40.716424,-74.004309
928057,40.716424,-74.004309
928466,40.723804,-73.984864
928467,40.723804,-73.984864
928468,40.7189722,-74.001028
928469,40.7189722,-74.001028
928474,40.7158396,-73.9991692
928475,40.7158396,-73.9991692
928637,40.726766,-74.005426
928638,40.726766,-74.005426
929005,40.7516037,-73.9875901
929006,40.7516037,-73.9875901
929007,40.7516037,-73.9875901
929008,40.7516037,-73.9875901
929016,40.761192,-73.998553
929017,40.761192,-73.998553
929018,40.761192,-73.998553
929020,40.761192,-73.998553
929054,40.757568,-73.989901
929055,40.757568,-73.989901
929056,40.757568,-73.989901
929057,40.757568,-73.989901
929064,40.732346,-73.979622
929065,40.732054,-73.9820639
929067,40.729733,-73.98339
929068,40.727859,-73.98529
929070,40.730445,-73.983174
929116,40.753948,-73.974941
929117,40.753948,-73.974941
929679,40.743208,-73.994404
930002,40.753269,-73.987247
930018,40.7543859,-73.993358
930019,40.7543859,-73.993358
930022,40.7556622,-73.9909625
930023,40.7556622,-73.9909625
930025,40.7556622,-73.9909625
930205,40.725397,-74.006095
930206,40.725397,-74.006095
930207,40.725397,-74.006095
930209,40.725397,-74.006095
930666,40.7378664,-73.9784084666667
930667,40.7378664,-73.9784084666667
930668,40.7378664,-73.9784084666667
930669,40.7378664,-73.9784084666667
930688,40.7592,-73.9925
930713,40.721383,-73.987416
930724,40.721383,-73.987416
930762,40.7291125114834,-73.9909672737122
930763,40.7291125114834,-73.9909672737122
930764,40.7291125114834,-73.9909672737122
930766,40.7501898,-73.9812291
930767,40.7501898,-73.9812291
930768,40.7501898,-73.9812291
930769,40.7234164,-73.9828052
930770,40.7234164,-73.9828052
930771,40.7234164,-73.9828052
930772,40.751181,-73.983842
930773,40.751181,-73.983842
930774,40.751181,-73.983842
930837,40.75912,-73.975307
930839,40.75912,-73.975307
930840,40.75912,-73.975307
930842,40.75912,-73.975307
930920,40.7592,-73.9754
930923,40.7592,-73.9754
930925,40.7592,-73.9754
930926,40.7592,-73.9754
931349,40.752729,-73.989548
931533,40.7214374,-73.9978405
931566,40.719437,-73.997539
931720,40.760342,-73.974326
931721,40.760342,-73.974326
931742,40.7390789,-73.991911
931743,40.7390789,-73.991911
931768,40.732509,-73.994567
931769,40.732509,-73.994567
931785,40.7390789,-73.991911
931786,40.7390789,-73.991911
932187,40.7259253406696,-73.9916324615479
932188,40.7259253406696,-73.9916324615479
932192,40.7390789,-73.991911
932193,40.7390789,-73.991911
932551,40.7625925540924,-73.9901357889175
932617,40.753527,-73.974416
932618,40.753527,-73.974416
932619,40.753527,-73.974416
932620,40.753527,-73.974416
932689,40.761576,-73.989493
932690,40.761576,-73.989493
932695,40.740813,-73.993101
932696,40.740813,-73.993101
932707,40.754091,-73.992079
932708,40.754091,-73.992079
932723,40.7428944,-73.992803
932725,40.7428944,-73.992803
932741,40.763175,-73.994858
932742,40.763175,-73.994858
933019,40.76289,-73.981236
933020,40.76289,-73.981236
933035,40.711926,-73.9924908
933036,40.711926,-73.9924908
933074,40.7172913,-73.9915085
933075,40.7172913,-73.9915085
933096,40.76265,-73.980989
933097,40.76265,-73.980989
933099,40.7626,-73.9811
933100,40.7626,-73.9811
933133,40.7371292,-73.9945428
933561,40.743624,-73.984669
933562,40.743624,-73.984669
933563,40.743624,-73.984669
933569,40.7279898,-73.9881003
933571,40.7279898,-73.9881003
933572,40.7279898,-73.9881003
933582,40.7654039,-73.980859
933583,40.7654039,-73.980859
933585,40.7654039,-73.980859
934942,40.749083,-73.992428
934972,40.749538,-73.992156
934978,40.750134,-73.991198
936041,40.738425,-74.005376
936042,40.738425,-74.005376
936129,40.7423608,-73.9894656
936130,40.7423608,-73.9894656
936139,40.7589558,-73.9794642
936141,40.7589558,-73.9794642
936168,40.75658,-73.979058
936170,40.75658,-73.979058
936335,40.762462,-73.974473
936336,40.762462,-73.974473
936337,40.762462,-73.974473
936338,40.762462,-73.974473
936365,40.754584,-73.987121
936366,40.754584,-73.987121
936367,40.754584,-73.987121
936368,40.754584,-73.987121
936552,40.7580827450422,-73.9818477630615
936947,40.7397815,-73.9951003
936949,40.7397815,-73.9951003
936950,40.7370907,-73.9961609
936952,40.7370907,-73.9961609
936953,40.7401047,-73.9955767
936954,40.7401047,-73.9955767
936965,40.7377463756589,-73.9919114112854
936967,40.7377463756589,-73.9919114112854
937030,40.7252769,-73.9999345
937031,40.7252769,-73.9999345
937051,40.7586468,-73.9951088
937068,40.725342,-73.9968246
937069,40.725342,-73.9968246
937123,40.722464,-73.999474
937124,40.722464,-73.999474
937162,40.7265003,-74.0062513
937163,40.7265003,-74.0062513
937258,40.741806,-73.981677
937430,40.73875,-74.000568
937431,40.73875,-74.000568
937432,40.73875,-74.000568
937433,40.73875,-74.000568
937434,40.741964,-74.004793
937435,40.741964,-74.004793
937436,40.741964,-74.004793
937437,40.741964,-74.004793
937438,40.741964,-74.004793
937439,40.741964,-74.004793
937440,40.741964,-74.004793
937441,40.741964,-74.004793
937983,40.752872,-73.987864
937986,40.752872,-73.987864
938139,40.743275,-73.988758
938144,40.743275,-73.988758
938145,40.743275,-73.988758
938192,40.72116,-73.9926
938193,40.72116,-73.9926
938198,40.715804,-73.991204
938199,40.715804,-73.991204
938207,40.722,-73.9903
938211,40.722,-73.9903
938302,40.7142691,-74.0059729
938714,40.7348246,-73.9907815
938716,40.720026,-73.9956037
938718,40.7148666258568,-74.0062236785889
938720,40.7142691,-74.0059729
938727,40.7332849,-73.9932103
938979,40.714702,-73.998564
938980,40.714702,-73.998564
938981,40.714702,-73.998564
939014,40.728324,-73.9876853
939015,40.728324,-73.9876853
939022,40.728324,-73.9876853
939036,40.7615,-73.9998
939037,40.7615,-73.9998
939040,40.7615,-73.9998
939225,40.740844,-74.00526
939454,40.743733,-73.995326
939597,40.7361206,-73.9939421
939598,40.7361206,-73.9939421
939712,40.73551,-73.991896
939713,40.73551,-73.991896
940675,40.744973,-73.98759
940676,40.744973,-73.98759
940678,40.744973,-73.98759
940680,40.744973,-73.98759
940683,40.7142691,-74.0059729
940684,40.7142691,-74.0059729
940685,40.7142691,-74.0059729
940686,40.7142691,-74.0059729
941222,40.743447,-73.995792
941224,40.743447,-73.995792
941228,40.7431277467117,-73.9934778213501
941230,40.7431277467117,-73.9934778213501
941266,40.726988,-73.994264
941315,40.7195,-73.9957
941326,40.757644,-74.002962
941328,40.753474,-73.992528
941329,40.753474,-73.992528
941423,40.7233899,-73.9886725
941785,40.7601203,-73.98398
941786,40.7601203,-73.98398
941798,40.7105937,-74.0073715
941801,40.7105937,-74.0073715
941811,40.7474845499371,-73.9842939376831
941812,40.7474845499371,-73.9842939376831
941818,40.728207,-73.988358
941819,40.728207,-73.988358
941858,40.7142691,-74.0059729
941859,40.745627,-73.986434
941860,40.745627,-73.986434
941866,40.74542,-73.984884
941867,40.757445,-73.983807
941868,40.74542,-73.984884
942052,40.7313239280578,-73.985710144043
942059,40.7250632,-73.9976946
942062,40.728636,-74.000836
942378,40.7448995,-73.9913734
942383,40.7448995,-73.9913734
942384,40.7448995,-73.9913734
942471,40.7329836,-73.9865048
942472,40.712719721225,-73.9767408370972
942476,40.7206,-73.9851
942477,40.7206,-73.9851
942478,40.7208,-73.984
942480,40.7533869,-73.974328
942484,40.7533869,-73.974328
942490,40.7227,-73.983
942491,40.7227,-73.983
942492,40.7199389,-73.984276
942493,40.7199389,-73.984276
942721,40.7399412472402,-73.9811611175537
942723,40.7239088884654,-73.978328704834
942725,40.7346519,-73.986599
942750,40.7390488,-73.9829513
942752,40.7390488,-73.9829513
943694,40.7204572,-73.9896135
943696,40.7204572,-73.9896135
943697,40.7204572,-73.9896135
943705,40.7244232,-73.9981834
943707,40.7244232,-73.9981834
943708,40.7244232,-73.9981834
943714,40.73093,-74.0025299
943716,40.73093,-74.0025299
943718,40.73093,-74.0025299
943725,40.7143528,-74.0059731
943727,40.7143528,-74.0059731
943728,40.7143528,-74.0059731
943732,40.7544799,-73.9854173
943733,40.7544799,-73.9854173
943734,40.7544799,-73.9854173
944174,40.7516315,-73.9736815
944287,40.727247,-73.995425
944288,40.727247,-73.995425
944289,40.727247,-73.995425
944691,40.7340851,-73.9924815
944693,40.7340851,-73.9924815
944694,40.7340851,-73.9924815
944699,40.725397,-74.000001
944701,40.725397,-74.000001
944702,40.725397,-74.000001
944710,40.726464,-74.001145
944711,40.726464,-74.001145
944713,40.726464,-74.001145
944728,40.732318,-74.0016967
944730,40.732318,-74.0016967
944732,40.732318,-74.0016967
944737,40.729081,-73.99882
944739,40.729081,-73.99882
944741,40.729081,-73.99882
944755,40.7272199,-74.0006882
944756,40.7272199,-74.0006882
944763,40.729484,-73.998058
944765,40.729484,-73.998058
944766,40.729484,-73.998058
944767,40.729484,-73.995892
944768,40.729484,-73.995892
945058,40.748917,-73.982683
945059,40.748917,-73.982683
945060,40.748917,-73.982683
945602,40.7143528,-74.0059731
946009,40.728199,-73.984875
946010,40.728199,-73.984875
946011,40.728199,-73.984875
946019,40.730409,-73.980364
946020,40.730409,-73.980364
946021,40.730409,-73.980364
946024,40.728199,-73.984875
946025,40.728199,-73.984875
946026,40.728199,-73.984875
946029,40.7285665,-73.9855382
946032,40.7285665,-73.9855382
946033,40.7285665,-73.9855382
946034,40.728653,-73.985874
946035,40.728653,-73.985874
946036,40.728653,-73.985874
946047,40.7267,-73.9856
946048,40.7267,-73.9856
946049,40.7267,-73.9856
946054,40.7243154361656,-73.9839613437653
946055,40.7243154361656,-73.9839613437653
946056,40.7243154361656,-73.9839613437653
946057,40.7243642217227,-73.9837145805359
946058,40.7243642217227,-73.9837145805359
946059,40.7243642217227,-73.9837145805359
946060,40.7371519,-73.9791872
946061,40.7371519,-73.9791872
946062,40.7371519,-73.9791872
946063,40.7371709,-73.979949
946064,40.7371709,-73.979949
946065,40.7371709,-73.979949
946083,40.749886,-73.996534
946084,40.749886,-73.996534
946085,40.749886,-73.996534
946151,40.7339,-73.9934
946152,40.7339,-73.9934
946154,40.7339,-73.9934
946267,40.745736,-73.9917661
946406,40.7552,-73.9797
946796,40.7336768,-74.0061822
946797,40.7336768,-74.0061822
946798,40.7336768,-74.0061822
947069,40.7613261,-74.001639
947297,40.7558,-73.9804
947298,40.7558,-73.9804
947787,40.7568149517671,-73.9823198318481
947790,40.7518307,-73.9867539
947795,40.7511409,-73.988214
947801,40.7507779,-73.986726
947877,40.725881,-73.996872
947878,40.759139,-73.979723
947879,40.759139,-73.979723
947893,40.739227,-73.983082
947898,40.7390484,-73.9836131
947904,40.7388424,-73.983231
948180,40.761017,-73.974904
948181,40.761017,-73.974904
948522,40.758702,-73.977065
948538,40.764486,-73.973784
948611,40.752155,-73.984259
948620,40.7502480458286,-73.993091583252
948641,40.7485014,-73.9906363
948648,40.753842,-74.006647
948653,40.750051,-73.992358
948717,40.750051,-73.992358
948752,40.725567,-73.996338
948919,40.761923,-73.982387
948920,40.761923,-73.982387
948921,40.763366,-73.989013
948922,40.763366,-73.989013
948927,40.745274,-73.992571
948928,40.745274,-73.992571
948962,40.7635081,-73.9870728
948963,40.7635081,-73.9870728
949059,40.722803,-73.983049
949064,40.722803,-73.983049
949067,40.752877,-73.98669
949068,40.752877,-73.98669
949291,40.764324,-73.979294
949292,40.764324,-73.979294
949293,40.7635599842431,-73.9790797233582
949294,40.7635599842431,-73.9790797233582
949314,40.745589,-73.991968
949315,40.745589,-73.991968
949316,40.738966,-73.985753
949317,40.738966,-73.985753
949330,40.7450037,-73.9785592
949331,40.7450037,-73.9785592
949332,40.7450037,-73.9785592
949673,40.757679,-73.984284
949674,40.757679,-73.984284
949675,40.757679,-73.984284
949702,40.743307,-73.989294
949703,40.743307,-73.989294
949705,40.743307,-73.989294
949708,40.743307,-73.989294
950123,40.720075,-74.000667
950135,40.747028,-73.992292
950145,40.731,-74.0069
950163,40.736341,-74.005743
950273,40.7597055,-73.9858948
950274,40.7597055,-73.9858948
950275,40.7597055,-73.9858948
950327,40.745059,-73.983761
950328,40.745059,-73.983761
950330,40.745059,-73.983761
950338,40.7552778,-73.9852778
950340,40.7552778,-73.9852778
950341,40.7552778,-73.9852778
950345,40.725155,-73.999427
950348,40.725155,-73.999427
950349,40.725155,-73.999427
950361,40.762837,-73.981977
950363,40.762837,-73.981977
950364,40.762837,-73.981977
950437,40.7616746946869,-73.9834356307983
950438,40.7616746946869,-73.9834356307983
950546,40.763377,-73.979303
950547,40.763377,-73.979303
950548,40.763377,-73.979303
950549,40.763377,-73.979303
951055,40.715703,-74.0032334
951056,40.715703,-74.0032334
951058,40.715703,-74.0032334
951087,40.7402714,-73.9995956
951090,40.7402714,-73.9995956
951093,40.7402714,-73.9995956
951254,40.7572276,-73.989793
951404,40.740328,-73.993776
951405,40.740328,-73.993776
951408,40.739625,-73.990065
951409,40.739625,-73.990065
951412,40.7531477,-73.9917116
951579,40.7450474,-73.9922266
951649,40.756689,-73.986265
951651,40.756689,-73.986265
951652,40.756689,-73.986265
951686,40.7229375,-74.0078599
951688,40.7229375,-74.0078599
951689,40.7229375,-74.0078599
951690,40.7229375,-74.0078599
951697,40.744964,-73.985617
951698,40.744964,-73.985617
951699,40.744964,-73.985617
951700,40.744964,-73.985617
951947,40.75048,-73.993384
951948,40.75048,-73.993384
953205,40.748357,-73.992999
953575,40.744565,-73.994114
953576,40.744565,-73.994114
953578,40.744565,-73.994114
954208,40.747417,-73.980839
954213,40.7477152,-73.9807587
954214,40.747014,-73.980668
954503,40.747548,-73.983326
954536,40.7651847,-73.9803245
954825,40.762896,-73.979756
954845,40.729329,-73.981184
954846,40.729329,-73.981184
954855,40.729058,-73.999282
954856,40.729058,-73.999282
954865,40.7568178,-73.9763167
954866,40.7568178,-73.9763167
955480,40.763379,-73.985868
955481,40.7661208,-73.9813651
955632,40.764057,-73.997545
955633,40.764057,-73.997545
955634,40.7393385,-73.988332
955635,40.7393385,-73.988332
955991,40.7366,-73.991814
956102,40.7581465,-73.975341
956176,40.7543694,-73.9789252
956318,40.757387,-73.985863
956326,40.7412149,-73.995874
956329,40.7418,-73.9827
956383,40.748256,-73.976419
956517,40.728783,-73.984448
956640,40.737313,-73.9975089
957627,40.744017,-73.981102
957632,40.7446046,-73.9754662
957639,40.764364,-73.976609
957719,40.741967,-73.975778
957748,40.733157,-74.0041096
957822,40.761038,-73.987015
957989,40.741589,-74.0006207
958264,40.75734,-73.987744
958497,40.7581146,-73.9839257
958651,40.760702,-73.996196
958655,40.759763,-73.996108
958671,40.74956,-73.974871
958712,40.7627224,-73.9773741
958734,40.74995,-73.9772905
958752,40.73779,-73.985788
958904,40.7548986,-73.9885402
958975,40.7424,-74.0066
958976,40.7424,-74.0066
959068,40.740339,-73.993118
959084,40.75467,-73.99403
959172,40.764379,-73.989114
959185,40.7434419,-73.9919632
959209,40.7599745,-73.9923217
959213,40.766411,-73.98557
959216,40.764379,-73.989114
959242,40.761658,-73.993269
959269,40.741487,-73.998324
959407,40.763489,-73.981536
959416,40.736564,-73.996475
959417,40.736564,-73.996475
959428,40.735669,-73.99701
959433,40.735669,-73.99701
959437,40.75435,-73.9818219
959440,40.756175,-73.990589
959442,40.737085,-73.992109
959443,40.737085,-73.992109
959447,40.7566776,-73.9827476
959450,40.76289,-73.981236
959461,40.740945,-74.005366
959462,40.737085,-73.992109
959463,40.737085,-73.992109
959520,40.74038,-74.002433
959524,40.725375,-73.981718
959547,40.7254,-73.9833
960356,40.7661071,-73.9873662
960357,40.7661071,-73.9873662
960359,40.7509983,-74.0022402
960360,40.7509983,-74.0022402
960584,40.7334324333333,-74.0023939333333
960585,40.7331775588581,-74.0026617050171
960705,40.749715,-73.991396
960788,40.731459,-74.006635
960834,40.728205,-73.989212
960838,40.7476715,-74.0021095
960853,40.730509,-73.981406
960869,40.7306718,-73.9830455
960879,40.723904,-73.987978
960883,40.7371709,-74.007976
960886,40.740456,-73.993383
960892,40.730709,-73.9826889
960895,40.7191074,-74.0001109
960897,40.73077,-73.9826439
960902,40.7381,-73.9905
961885,40.753344,-73.997081
962059,40.7482339,-73.987454
962074,40.748165,-73.987294
962249,40.741203,-74.000296
962256,40.741203,-74.000296
962268,40.741083,-74.000403
962272,40.741883,-73.999273
962277,40.71446,-74.007439
962300,40.718343,-73.989506
962303,40.737422,-74.005449
962758,40.743638,-73.993089
962906,40.729893,-73.990334
962909,40.7473219877788,-73.9917182922363
962931,40.740552,-73.990495
962951,40.739843,-73.990009
962978,40.75048,-73.993384
963055,40.760312,-73.989779
963058,40.733876,-74.0054275
963064,40.7323726991959,-74.0077900886536
963072,40.732305,-74.007763
963171,40.7147215,-74.0058782
963292,40.724856,-73.995614
963457,40.7268,-74.0054
963549,40.734736,-73.979524
963736,40.720089,-74.00269
963803,40.723813,-73.99388
964053,40.749171,-73.975566
964058,40.7412654,-74.000214
964138,40.752249,-73.992124
964274,40.756932,-73.994555
964275,40.7143528,-74.0059731
964305,40.7424627,-73.9917197
964688,40.7625885,-73.9931489
964811,40.7479093,-73.9738636
964964,40.733137,-73.991289
965006,40.72761,-73.994146
965149,40.7385273,-73.9820394
965157,40.730385,-73.993139
965166,40.722547,-73.982107
965177,40.726992,-73.989283
965731,40.743422,-73.99806
966162,40.720193,-74.00661
966201,40.742853,-73.990361
966228,40.7440081,-73.9994599
966230,40.7388236,-73.98314
966231,40.7448,-74.0044
966280,40.7631861810814,-74.0006875991821
966314,40.7314009,-74.002003
966439,40.760652,-73.990428
966445,40.763553,-73.988781
966531,40.745178,-73.9869005
967014,40.7584,-73.9934
967474,40.744154,-73.991769
967591,40.755211,-73.989566
967622,40.754631,-73.9908559
967791,40.7325554,-73.9917897
967804,40.763188,-73.981078
967875,40.727599,-73.985307
968608,40.722283,-73.98747
968674,40.7428482,-74.0058123
968701,40.721431,-74.003129
968707,40.7143528,-74.0059731
969118,40.7313239,-74.001249
969443,40.7588234,-73.9936276
969537,40.7287055,-73.9895142
970055,40.7407261,-74.0027404
970081,40.7459799,-73.9817954
970121,40.7175,-73.9973
970359,40.724682,-74.001016
970367,40.7292,-73.9841
970627,40.718502,-73.9863
970794,40.752724,-73.982127
970814,40.758299,-73.973718
971216,40.7457054,-73.9801717
971391,40.746768,-73.994512
971810,40.722539,-74.004216
971813,40.723953,-74.0002227
971863,40.7507145,-73.9766068
971929,40.726519,-73.9883884
972342,40.753906,-73.9895
972367,40.722516,-73.985741
972396,40.741967,-73.9894911
972404,40.7360184,-73.9822664
972413,40.742727,-73.991444
972421,40.7236,-74.008
972787,40.745541,-73.994145
973275,40.739758,-73.995116
973363,40.738709,-74.002172
973543,40.746926,-74.0023294
973700,40.758239,-73.994828
973805,40.743828,-73.992984
973999,40.7530225,-73.9737864
974029,40.730945,-73.994805
974033,40.7318219,-74.0038056
974035,40.7222247,-73.9838743
974371,40.757221,-73.989787
974509,40.74198,-73.984137
974744,40.7387,-73.9945
974792,40.739678,-74.002283
974809,40.7400075,-73.9859461
974821,40.7166778,-73.9979705
974852,40.7396375,-73.984609
974854,40.7399,-73.984911
974860,40.7574618,-74.0000174
974872,40.754507,-73.999014
974878,40.729101,-74.004872
974883,40.7399716,-74.0034596
974938,40.719213,-73.9890659
975712,40.7246174,-73.9985768
975778,40.7529789171769,-73.9770412445068
975961,40.75197,-73.976874
975964,40.725126,-74.00482
975967,40.745578,-73.990021
975976,40.7530325,-73.9738502
976006,40.752877,-73.976533
976060,40.72689,-73.992458
977094,40.7545467,-73.9833511
977148,40.7376483,-73.9923953
977163,40.737153,-73.991669
977169,40.7610079,-73.99023
977240,40.7479329,-73.9928094
977244,40.740522,-74.004115
977253,40.738425,-74.005376
977293,40.7546485,-73.9879378
977294,40.75451,-73.992193
977423,40.7463791194241,-73.9737796783447
977469,40.7542732,-73.9787013
977547,40.7529899,-73.986223
977739,40.7204907,-73.9853212
977810,40.724469,-73.987593
977812,40.742884,-73.99056
977818,40.725088,-73.988614
977820,40.724051,-73.990227
977822,40.726538,-73.983062
977828,40.725154,-73.988266
978040,40.73093,-74.00253
978192,40.754132,-73.977264
978193,40.728101,-73.99963
978195,40.724597,-74.003174
978199,40.723631,-74.003917
978207,40.7237787926769,-74.0024471282959
978211,40.7246244107568,-74.0019106864929
978218,40.7239232,-74.0041033
978223,40.718092,-73.999892
978227,40.759081,-73.983701
978244,40.725554,-74.00239
978250,40.7234,-74.0029
978257,40.7322996,-73.9879238
978264,40.754,-73.977
978267,40.71425,-74.007602
978291,40.757079,-73.976471
978307,40.724302,-74.003427
978345,40.718092,-74.002432
978375,40.74488,-73.98118
978379,40.7474909,-74.0036535
978382,40.7450037,-73.9785592
978388,40.725387,-74.006269
978390,40.746712,-74.001632
978393,40.738205,-73.990457
978438,40.7161162,-73.9963696
978440,40.7162684,-73.9947887
978540,40.725397,-74.006095
978543,40.7447881,-73.9952035
978707,40.744869,-73.996736
978835,40.742046,-73.990814
978857,40.742046,-73.990814
978870,40.7396160856498,-73.9897227287292
978962,40.7395998275285,-73.9895296096802
979026,40.7142691,-74.0059729
979121,40.735904,-73.974718
979154,40.728771,-73.995752
979167,40.7636268,-73.977738
979174,40.749793,-73.977945
979214,40.720885,-73.996156
979529,40.721463,-73.99653
979758,40.748008,-73.992768
979761,40.727959,-73.980779
980066,40.7430189,-73.997707
980271,40.7236531,-73.9852847
980279,40.730079,-73.981566
980291,40.753223,-73.980947
980330,40.7332231,-73.9986025
980437,40.7488398,-73.9967778
980491,40.7250368,-73.9970613
980637,40.730218,-73.987126
980638,40.730218,-73.987126
980639,40.730218,-73.987126
980644,40.7191582,-73.9860102
980645,40.7191582,-73.9860102
980646,40.7191582,-73.9860102
980770,40.736611,-73.984409
981167,40.752248,-73.999654
981212,40.760238,-73.991008
981270,40.7436,-73.9937
981271,40.7436,-73.9937
981272,40.7436,-73.9937
981297,40.720126,-73.987933
981385,40.761008,-73.985367
981927,40.7381537,-74.0058547
981942,40.738359,-73.987488
982034,40.714964,-73.983403
982176,40.72572,-74.005642
982177,40.72572,-74.005642
982178,40.72572,-74.005642
982316,40.7434854054907,-73.9838647842407
982317,40.7434854054907,-73.9838647842407
982318,40.7434854054907,-73.9838647842407
982481,40.767233,-73.990109
982486,40.7600349,-73.9914661
982489,40.761567,-73.993822
982544,40.744331,-73.983543
982545,40.744331,-73.983543
982546,40.744331,-73.983543
982969,40.746193,-73.982196
982977,40.753991,-73.987148
983070,40.721925,-74.00163
983094,40.734893,-73.998613
983107,40.7225607,-74.0046029
983115,40.71792,-74.002574
983192,40.7347248,-73.990824
983194,40.726251,-73.983393
983195,40.734413284036,-73.9917612075806
983622,40.757855,-73.987831
983673,40.754149,-73.977115
984261,40.7172625,-73.9912186
984413,40.7530574,-73.9896682
984845,40.7661,-73.9792
984850,40.7572276,-73.989793
984854,40.7578527,-73.9930905
985156,40.7642803,-73.9832217
985477,40.719973,-74.005837
985478,40.720114,-74.005092
985479,40.720114,-74.005092
985482,40.754734,-73.975625
985483,40.754734,-73.975625
985963,40.742554,-73.984136
985966,40.742554,-73.984136
986024,40.748178,-73.988196
986026,40.748178,-73.988196
986047,40.7297916,-73.9788207
986048,40.7297916,-73.9788207
986125,40.724882,-73.984609
986249,40.7377857,-73.9882794
986428,40.755437,-73.9868495
986521,40.756493,-73.986364
986661,40.7482770347683,-73.9883601665497
986764,40.745578,-73.990021
987113,40.733575,-74.005955
987115,40.72843,-73.986701
987116,40.72843,-73.986701
987215,40.7663,-73.9949
987219,40.763422,-73.99559
987306,40.760602,-73.984571
987308,40.760602,-73.984571
987336,40.750268,-73.992032
987337,40.750268,-73.992032
987362,40.7143528,-74.0059731
987363,40.7143528,-74.0059731
987470,40.720208,-74.005692
987471,40.720208,-74.005692
987481,40.723531,-73.983139
987482,40.723531,-73.983139
987485,40.722476,-73.98453
987486,40.722476,-73.98453
987490,40.731919,-73.983769
987491,40.731919,-73.983769
987502,40.720114,-74.005092
987504,40.720114,-74.005092
987531,40.731699,-73.983704
987552,40.714358,-74.006285
987555,40.7152867,-74.0054128
987558,40.7142528,-74.0065679
987628,40.7369665,-73.99546
987629,40.7369665,-73.99546
987695,40.729823,-73.983793
987697,40.754784,-73.991752
987698,40.7368668,-73.9956264
987823,40.721809,-73.981247
987831,40.730272,-74.003479
987832,40.730272,-74.003479
987858,40.74349,-73.990822
987859,40.74349,-73.990822
988005,40.7531577203171,-73.9748954772949
988376,40.7178901,-74.0009979
988929,40.74327,-74.0036451
988936,40.7404940182962,-73.9944648742676
989075,40.7164897,-73.9955881
989092,40.750784,-73.975582
989096,40.7667416,-73.982877
989109,40.750377,-73.97414
989110,40.750377,-73.97414
989111,40.750377,-73.97414
989117,40.7510214,-73.9753715
989118,40.7510214,-73.9753715
989119,40.7510214,-73.9753715
989677,40.7457269,-73.982214
989678,40.7457269,-73.982214
989743,40.749874,-73.994102
989744,40.74089,-73.99835
989882,40.731572,-74.00088
989884,40.7433819,-73.991292
989888,40.727,-73.9862
989889,40.727,-73.9862
989890,40.727,-73.9862
989982,40.746033,-73.983436
990009,40.760405,-73.987475
990010,40.760405,-73.987475
990011,40.760405,-73.987475
990012,40.75927,-73.980886
990013,40.75927,-73.980886
990014,40.75927,-73.980886
990030,40.758408,-73.981826
990031,40.758408,-73.981826
990032,40.758408,-73.981826
990216,40.758453,-73.986713
990657,40.75126,-74.006755
990664,40.738283,-73.991933
990671,40.731687,-74.002381
990717,40.740026,-73.9946539
990721,40.7392779,-73.9939169
990722,40.743339,-73.975818
990726,40.747804,-73.974072
990727,40.7478577,-73.9736336
990731,40.747598,-73.9738121
990733,40.747677,-73.9735324
990736,40.7461759132864,-73.9753299951553
990767,40.762591,-73.980029
990880,40.7457009,-74.000188
990891,40.766729,-73.983564
990893,40.758356,-73.9889
991031,40.723899,-74.003455
991032,40.724177,-74.0035
991033,40.725178,-74.002027
991293,40.760372,-73.979525
991294,40.760372,-73.979525
991295,40.760372,-73.979525
991406,40.7260996,-74.0015894
991410,40.7135097,-73.9859414
991411,40.7160935,-73.987469
991412,40.7108005,-73.9876413
991413,40.7107044,-73.9847038
991414,40.7114,-73.9875
991460,40.7512233698999,-73.9925336837769
991461,40.7512233698999,-73.9925336837769
991462,40.732718,-74.007939
991463,40.732718,-74.007939
991464,40.732718,-74.007939
991501,40.751215,-73.979589
991952,40.7442,-73.9779
991953,40.7442,-73.9779
991954,40.7442,-73.9779
991955,40.7322535,-73.9874105
991956,40.7322535,-73.9874105
991957,40.7322535,-73.9874105
991960,40.733442,-73.99369
991961,40.733442,-73.99369
991962,40.733442,-73.99369
992477,40.72,-73.9968
992478,40.7198,-73.9973
992652,40.7578,-73.989
992904,40.755082,-73.98491
