venue,user,time
48237,335936,2012-01-31 06:59:17
58274,823217,2012-01-31 07:40:47
60383,6364,2012-01-31 09:42:48
12968,2034934,2012-01-31 08:50:15
428,787480,2012-01-31 07:10:58
10936,1379908,2012-01-31 09:57:16
25368,295401,2012-01-31 08:04:18
25368,921348,2012-01-31 07:10:30
94295,1631185,2012-01-31 08:31:14
3065,227467,2012-01-31 08:10:05
11492,1884653,2012-01-31 10:09:22
10936,1354618,2012-01-31 10:13:29
86412,824377,2012-01-31 08:33:17
86412,373502,2012-01-31 07:42:04
56521,1532447,2012-01-31 08:11:18
56521,364431,2012-01-31 08:09:29
11492,1374148,2012-01-31 10:48:30
11492,507641,2012-01-31 10:50:25
10936,1787273,2012-01-31 10:48:25
555859,1357842,2012-01-31 10:50:50
830,1365040,2012-01-31 10:20:55
830,506851,2012-01-31 09:24:46
16098,1819814,2012-01-31 11:12:43
16098,1779478,2012-01-31 11:12:13
16098,48715,2012-01-31 11:23:25
16476,1386541,2012-01-31 09:24:32
34589,1017792,2012-01-31 11:23:10
34589,737614,2012-01-31 11:22:46
34589,1631983,2012-01-31 10:41:52
85206,1351231,2012-01-31 11:11:30
10936,1442106,2012-01-31 11:38:53
10936,1349488,2012-01-31 11:38:45
10936,1631279,2012-01-31 11:34:28
12968,936464,2012-01-31 11:26:12
17690,1245123,2012-01-31 11:43:10
16098,1819800,2012-01-31 11:39:37
16098,1779477,2012-01-31 11:29:25
3071,24216,2012-01-31 11:50:03
3071,74419,2012-01-31 11:34:52
3071,1356508,2012-01-31 10:53:31
3071,1899161,2012-01-31 10:34:54
3071,8810,2012-01-31 10:01:28
782,1806113,2012-01-31 11:46:38
782,17154,2012-01-31 11:41:15
40697,1338775,2012-01-31 11:21:17
40697,556059,2012-01-31 11:18:01
40697,1343432,2012-01-31 10:59:03
40697,1962925,2012-01-31 10:40:50
40697,1374601,2012-01-31 10:39:51
11492,1952128,2012-01-31 11:59:20
33767,180225,2012-01-31 11:56:47
11492,1350958,2012-01-31 11:55:54
11492,1063466,2012-01-31 11:50:59
11492,160217,2012-01-31 11:18:05
33767,218627,2012-01-31 11:02:12
11492,209351,2012-01-31 10:55:47
33767,1836414,2012-01-31 10:54:14
9373,158405,2012-01-31 10:14:57
10936,437383,2012-01-31 12:01:30
10936,1526925,2012-01-31 12:01:17
10936,464680,2012-01-31 12:00:10
10936,9013,2012-01-31 11:58:43
10936,1442092,2012-01-31 11:49:24
115247,336788,2012-01-31 12:03:42
33767,1347805,2012-01-31 12:12:45
33767,1381555,2012-01-31 12:08:54
33767,1337230,2012-01-31 12:07:35
11492,921673,2012-01-31 12:07:35
11492,169967,2012-01-31 12:07:30
33767,1351460,2012-01-31 12:05:26
17690,1015306,2012-01-31 12:14:03
17690,256069,2012-01-31 12:11:56
16098,1344084,2012-01-31 12:05:27
16098,1783960,2012-01-31 11:55:46
16098,1348670,2012-01-31 11:55:00
17690,1209429,2012-01-31 11:49:07
10936,791114,2012-01-31 12:21:15
10936,74289,2012-01-31 12:19:07
10936,1378776,2012-01-31 12:18:06
10936,298120,2012-01-31 12:15:58
10936,146674,2012-01-31 12:14:57
10936,1442764,2012-01-31 12:14:04
10936,24716,2012-01-31 12:13:02
10936,285814,2012-01-31 12:12:59
10936,725482,2012-01-31 12:11:23
10936,1799031,2012-01-31 12:06:00
10936,774397,2012-01-31 12:03:42
3071,215303,2012-01-31 12:23:12
3071,38441,2012-01-31 12:16:28
3071,410657,2012-01-31 12:01:39
3071,1529759,2012-01-31 11:57:55
19766,2035686,2012-01-31 12:36:30
11492,1335245,2012-01-31 12:53:11
11492,1404146,2012-01-31 12:53:04
11492,1626831,2012-01-31 12:51:28
11492,2035702,2012-01-31 12:49:56
11492,1291456,2012-01-31 12:46:57
11492,1826123,2012-01-31 12:42:49
11492,103692,2012-01-31 12:42:26
11492,1779875,2012-01-31 12:41:31
11492,1223567,2012-01-31 12:36:39
11492,1369400,2012-01-31 12:34:08
11492,2035703,2012-01-31 12:31:58
11492,106400,2012-01-31 12:31:28
11492,1396012,2012-01-31 12:21:48
11492,198130,2012-01-31 12:21:39
11492,1348552,2012-01-31 12:15:40
11492,2035704,2012-01-31 12:13:41
6345,2035707,2012-01-31 12:41:53
11492,1641430,2012-01-31 12:53:41
10936,33307,2012-01-31 13:01:52
10936,1783772,2012-01-31 13:00:05
10936,408809,2012-01-31 12:56:52
10936,1445154,2012-01-31 12:55:05
10936,1344130,2012-01-31 12:53:32
10936,51924,2012-01-31 12:48:43
10936,1370577,2012-01-31 12:43:10
10936,48753,2012-01-31 12:41:24
10936,1667590,2012-01-31 12:40:58
10936,1835196,2012-01-31 12:38:18
10936,1372321,2012-01-31 12:37:54
10936,292742,2012-01-31 12:34:13
10936,1442053,2012-01-31 12:26:36
10936,1338119,2012-01-31 12:26:18
782,3955,2012-01-31 13:00:47
782,4922,2012-01-31 12:52:35
19766,74886,2012-01-31 12:47:47
3742,571400,2012-01-31 12:58:10
12968,1947077,2012-01-31 13:13:36
12968,1097051,2012-01-31 13:11:50
12968,1337698,2012-01-31 13:07:50
12968,1857089,2012-01-31 13:06:12
12968,502337,2012-01-31 12:47:04
12968,1348213,2012-01-31 11:50:22
92011,1372251,2012-01-31 12:59:37
34538,2035850,2012-01-31 13:05:06
34538,1445453,2012-01-31 12:14:32
34538,1365579,2012-01-31 10:58:24
1339,199372,2012-01-31 13:05:28
1339,27785,2012-01-31 12:52:39
16098,1788887,2012-01-31 13:22:57
16098,61134,2012-01-31 13:21:34
16098,1453866,2012-01-31 13:19:51
16098,1801142,2012-01-31 13:16:56
16098,1473614,2012-01-31 13:15:40
16098,1549240,2012-01-31 13:15:19
16098,214727,2012-01-31 13:13:30
16098,1437578,2012-01-31 13:12:08
16098,1350121,2012-01-31 13:08:22
16098,1858857,2012-01-31 12:58:37
16098,9082,2012-01-31 12:56:58
16098,1348026,2012-01-31 12:52:20
16098,1346207,2012-01-31 12:35:05
16098,2035852,2012-01-31 12:31:44
16098,1331745,2012-01-31 12:30:33
16098,1096269,2012-01-31 12:23:57
11492,445481,2012-01-31 13:26:57
11492,1837958,2012-01-31 13:25:53
11492,1526726,2012-01-31 13:25:25
11492,1341068,2012-01-31 13:24:29
11492,346763,2012-01-31 13:23:26
11492,1366099,2012-01-31 13:23:19
11492,965721,2012-01-31 13:22:21
11492,1522934,2012-01-31 13:21:44
11492,648647,2012-01-31 13:20:19
11492,1136237,2012-01-31 13:19:48
11492,976822,2012-01-31 13:19:46
11492,1800285,2012-01-31 13:19:43
11492,1348964,2012-01-31 13:18:16
11492,137178,2012-01-31 13:18:11
11492,414164,2012-01-31 13:17:48
11492,888391,2012-01-31 13:17:12
11492,1779961,2012-01-31 13:14:47
11492,182318,2012-01-31 13:14:43
11492,2035854,2012-01-31 13:14:38
11492,1348626,2012-01-31 13:11:50
11492,937483,2012-01-31 13:11:25
11492,1451287,2012-01-31 13:10:03
11492,1466186,2012-01-31 13:09:08
11492,350310,2012-01-31 13:08:14
11492,274380,2012-01-31 13:06:41
11492,1340059,2012-01-31 13:05:31
11492,480078,2012-01-31 13:02:05
11492,963483,2012-01-31 13:00:08
11492,1642793,2012-01-31 12:58:41
11492,1347132,2012-01-31 12:57:55
130402,1712098,2012-01-31 12:39:52
10936,1341026,2012-01-31 13:32:08
10936,500577,2012-01-31 13:28:21
10936,331355,2012-01-31 13:27:29
10936,938977,2012-01-31 13:27:21
10936,7205,2012-01-31 13:26:31
10936,1820569,2012-01-31 13:26:22
10936,482698,2012-01-31 13:26:21
10936,33432,2012-01-31 13:25:26
10936,1886350,2012-01-31 13:25:14
10936,1721121,2012-01-31 13:23:04
10936,29552,2012-01-31 13:22:29
10936,16592,2012-01-31 13:21:04
10936,1836232,2012-01-31 13:20:50
10936,1268550,2012-01-31 13:19:55
10936,1553471,2012-01-31 13:17:58
10936,217558,2012-01-31 13:17:56
10936,2009696,2012-01-31 13:17:26
10936,362388,2012-01-31 13:17:14
10936,982598,2012-01-31 13:15:22
10936,1390564,2012-01-31 13:15:16
10936,1905997,2012-01-31 13:14:50
10936,414138,2012-01-31 13:12:41
10936,1668837,2012-01-31 13:08:21
10936,1341391,2012-01-31 13:06:53
10936,1348593,2012-01-31 13:06:09
32827,1382915,2012-01-31 12:59:33
421866,1384693,2012-01-31 12:47:54
58952,1348174,2012-01-31 11:59:34
59911,400204,2012-01-31 11:01:38
11492,490735,2012-01-31 13:35:11
11492,1130132,2012-01-31 13:34:47
11492,2035903,2012-01-31 13:34:34
11492,314623,2012-01-31 13:33:59
11492,970688,2012-01-31 13:33:17
11492,1788201,2012-01-31 13:33:16
11492,96838,2012-01-31 13:32:13
11492,2010101,2012-01-31 13:32:11
11492,21107,2012-01-31 13:30:48
11492,1787325,2012-01-31 13:30:47
11492,1550073,2012-01-31 13:30:40
11492,1315959,2012-01-31 13:30:40
11492,1348956,2012-01-31 13:30:29
11492,762178,2012-01-31 13:29:39
11492,2035904,2012-01-31 13:29:28
11492,105205,2012-01-31 13:29:04
11492,1349071,2012-01-31 13:28:48
11492,65988,2012-01-31 13:28:18
11492,509082,2012-01-31 13:28:00
11492,281572,2012-01-31 13:27:15
782,1339692,2012-01-31 13:32:24
11492,381294,2012-01-31 13:46:35
11492,1379670,2012-01-31 13:46:19
11492,210683,2012-01-31 13:46:12
11492,1396019,2012-01-31 13:44:57
11492,681654,2012-01-31 13:44:07
11492,1433817,2012-01-31 13:43:37
11492,1474261,2012-01-31 13:43:15
11492,937179,2012-01-31 13:42:52
11492,1769748,2012-01-31 13:42:38
11492,1479324,2012-01-31 13:42:32
11492,1837097,2012-01-31 13:41:57
11492,1802965,2012-01-31 13:39:47
11492,1450790,2012-01-31 13:38:09
184657,351573,2012-01-31 13:30:46
184657,2035935,2012-01-31 13:26:02
184657,1349534,2012-01-31 12:55:14
12968,1252463,2012-01-31 13:50:35
12968,1354136,2012-01-31 13:46:31
12968,1473614,2012-01-31 13:38:48
132792,554250,2012-01-31 13:42:43
132792,1821799,2012-01-31 13:01:40
54868,22802,2012-01-31 13:42:31
11495,2035962,2012-01-31 13:55:02
161135,1839759,2012-01-31 13:05:08
19766,621312,2012-01-31 13:39:12
19766,31891,2012-01-31 13:21:38
19766,1351656,2012-01-31 13:21:29
239768,1413720,2012-01-31 12:55:55
782,141419,2012-01-31 13:57:43
782,2035985,2012-01-31 13:50:11
782,109317,2012-01-31 13:47:52
9373,482113,2012-01-31 13:50:53
130883,1336158,2012-01-31 12:12:55
539443,522862,2012-01-31 13:27:26
539443,81494,2012-01-31 12:59:20
1343,617421,2012-01-31 13:38:19
649324,262971,2012-01-31 12:49:42
649324,202589,2012-01-31 12:40:42
73804,2036025,2012-01-31 13:44:55
131703,261455,2012-01-31 14:10:38
131703,1352336,2012-01-31 14:08:38
131703,56727,2012-01-31 14:06:55
131703,644851,2012-01-31 14:01:37
131703,59042,2012-01-31 13:42:53
131703,1781758,2012-01-31 13:38:50
131703,311464,2012-01-31 13:26:12
131703,756530,2012-01-31 13:04:35
48779,89857,2012-01-31 13:29:45
93984,1782149,2012-01-31 14:16:01
93984,500803,2012-01-31 14:11:02
93984,502264,2012-01-31 14:04:14
93984,1399447,2012-01-31 13:50:13
93984,1367690,2012-01-31 12:49:38
466138,9926,2012-01-31 14:19:49
466138,357836,2012-01-31 13:56:34
466138,45046,2012-01-31 13:54:05
466138,1798691,2012-01-31 12:22:32
466138,336696,2012-01-31 12:21:14
10936,624557,2012-01-31 14:23:31
10936,1475200,2012-01-31 14:23:01
10936,1353140,2012-01-31 14:22:00
10936,219926,2012-01-31 14:21:56
10936,1341388,2012-01-31 14:20:36
10936,1453524,2012-01-31 14:19:50
10936,1989733,2012-01-31 14:14:49
10936,910316,2012-01-31 14:14:36
10936,1823976,2012-01-31 14:11:14
10936,1349500,2012-01-31 14:11:14
10936,116518,2012-01-31 14:10:48
10936,90955,2012-01-31 14:07:23
10936,2036074,2012-01-31 14:06:50
10936,1823990,2012-01-31 14:03:10
10936,1361315,2012-01-31 14:01:39
10936,170773,2012-01-31 14:00:09
10936,973373,2012-01-31 13:55:56
10936,987406,2012-01-31 13:55:28
10936,83076,2012-01-31 13:54:24
10936,833486,2012-01-31 13:54:07
10936,284272,2012-01-31 13:51:46
10936,771937,2012-01-31 13:51:39
10936,1351565,2012-01-31 13:50:47
10936,1780641,2012-01-31 13:50:08
10936,1786832,2012-01-31 13:49:28
10936,1461605,2012-01-31 13:48:00
10936,1333342,2012-01-31 13:46:00
10936,1476298,2012-01-31 13:43:43
10936,598058,2012-01-31 13:42:28
10936,580289,2012-01-31 13:41:36
11492,65836,2012-01-31 14:24:49
11492,1200249,2012-01-31 14:23:08
11492,21726,2012-01-31 14:21:44
11492,1790120,2012-01-31 14:20:31
11492,1393978,2012-01-31 14:19:44
11492,1448663,2012-01-31 14:19:20
11492,1650914,2012-01-31 14:18:14
11492,1282046,2012-01-31 14:16:34
11492,1349069,2012-01-31 14:15:59
11492,78162,2012-01-31 14:15:36
11492,155903,2012-01-31 14:15:24
11492,648014,2012-01-31 14:15:08
11492,1800332,2012-01-31 14:14:52
11492,1448701,2012-01-31 14:14:28
11492,22222,2012-01-31 14:13:52
11492,1448864,2012-01-31 14:09:57
11492,1341359,2012-01-31 14:09:36
11492,2007350,2012-01-31 14:08:42
11492,511127,2012-01-31 14:08:33
11492,1337229,2012-01-31 14:05:11
11492,1719077,2012-01-31 14:05:07
11492,1897105,2012-01-31 13:59:36
11492,438127,2012-01-31 13:51:23
11492,1349966,2012-01-31 13:50:10
11492,93745,2012-01-31 13:48:03
117613,72613,2012-01-31 12:14:14
11492,2036086,2012-01-31 14:26:06
3066,262159,2012-01-31 12:31:08
297619,745933,2012-01-31 14:28:09
297619,100436,2012-01-31 14:07:12
297619,826586,2012-01-31 13:55:55
198201,2036116,2012-01-31 14:35:35
198201,1349966,2012-01-31 14:27:48
158809,981904,2012-01-31 14:40:14
158809,1710538,2012-01-31 14:32:40
158809,174163,2012-01-31 14:21:18
158809,3244,2012-01-31 14:05:50
158809,459801,2012-01-31 13:41:28
158809,1368055,2012-01-31 13:21:56
10936,82305,2012-01-31 14:41:09
10936,110596,2012-01-31 14:39:01
10936,1792460,2012-01-31 14:38:50
10936,1337084,2012-01-31 14:38:18
10936,1872937,2012-01-31 14:37:07
10936,1860652,2012-01-31 14:34:11
10936,1674401,2012-01-31 14:31:38
10936,1382382,2012-01-31 14:29:22
10936,516568,2012-01-31 14:27:31
1344,762125,2012-01-31 13:31:16
1344,2005339,2012-01-31 13:21:10
150407,199609,2012-01-31 14:29:23
9373,79677,2012-01-31 14:41:51
9373,2036136,2012-01-31 14:37:40
9373,317124,2012-01-31 14:37:39
9373,1900050,2012-01-31 14:28:18
9373,1657335,2012-01-31 14:17:21
9373,1351341,2012-01-31 14:07:02
1023,1829867,2012-01-31 13:24:36
5834,80610,2012-01-31 14:16:04
5834,417553,2012-01-31 13:41:53
13804,1003645,2012-01-31 14:54:05
13804,126745,2012-01-31 14:53:50
13804,29331,2012-01-31 14:53:16
13804,895880,2012-01-31 14:31:07
13804,1343158,2012-01-31 14:28:23
13804,247735,2012-01-31 14:24:31
13804,295123,2012-01-31 14:19:52
13804,1337348,2012-01-31 14:08:13
13804,852312,2012-01-31 14:05:50
13804,86129,2012-01-31 13:59:34
13804,77571,2012-01-31 13:55:42
13804,290071,2012-01-31 13:29:15
13804,1211331,2012-01-31 12:58:14
13804,417959,2012-01-31 12:53:05
158810,1965,2012-01-31 14:32:27
158810,1721260,2012-01-31 13:44:15
55937,1772727,2012-01-31 14:37:38
55937,156994,2012-01-31 14:09:46
55937,675865,2012-01-31 13:56:00
631368,952669,2012-01-31 15:04:25
631368,2036224,2012-01-31 13:55:28
411516,73271,2012-01-31 15:06:08
411516,2036234,2012-01-31 14:57:37
411516,47265,2012-01-31 14:26:01
411516,10756,2012-01-31 14:25:42
411516,56924,2012-01-31 14:11:21
411516,214363,2012-01-31 14:01:18
411516,402324,2012-01-31 13:59:11
411516,1395070,2012-01-31 13:56:26
411516,450127,2012-01-31 13:53:52
411516,212671,2012-01-31 13:52:19
411516,1760602,2012-01-31 13:51:19
411516,78187,2012-01-31 13:48:22
411516,1356605,2012-01-31 13:43:44
411516,337398,2012-01-31 13:43:26
411516,62850,2012-01-31 13:42:14
411516,1384113,2012-01-31 13:38:21
411516,85647,2012-01-31 13:33:30
411516,47859,2012-01-31 13:26:04
411516,352097,2012-01-31 13:22:50
411516,364722,2012-01-31 13:11:41
16079,1455139,2012-01-31 14:05:50
16079,1876191,2012-01-31 14:03:04
16079,1768280,2012-01-31 13:27:15
525081,83126,2012-01-31 14:16:49
525081,2036240,2012-01-31 12:27:33
28193,1376930,2012-01-31 13:20:15
6345,2036282,2012-01-31 15:20:10
6345,2036283,2012-01-31 15:12:51
6345,856479,2012-01-31 15:00:30
6345,20836,2012-01-31 13:16:51
5834,1393978,2012-01-31 15:22:17
5834,1398835,2012-01-31 15:20:04
788,34410,2012-01-31 15:17:25
314710,1658417,2012-01-31 12:36:38
625960,1487192,2012-01-31 15:26:46
10021,1031802,2012-01-31 14:54:10
10021,45096,2012-01-31 14:48:53
10021,85924,2012-01-31 14:02:42
10021,769872,2012-01-31 13:56:50
10021,1378174,2012-01-31 13:46:50
10021,263819,2012-01-31 13:14:16
10021,61667,2012-01-31 13:09:14
41346,1401265,2012-01-31 13:09:12
249411,1454578,2012-01-31 15:27:45
50698,1476207,2012-01-31 15:22:58
50698,1339068,2012-01-31 15:18:23
50698,196254,2012-01-31 14:17:02
9373,1787152,2012-01-31 14:49:57
193276,453942,2012-01-31 15:13:01
28504,454329,2012-01-31 13:29:06
28504,364006,2012-01-31 13:16:40
11492,845029,2012-01-31 15:31:43
11492,1455800,2012-01-31 15:31:14
11492,879643,2012-01-31 15:29:43
11492,1663776,2012-01-31 15:29:21
11492,470441,2012-01-31 15:24:40
11492,1440237,2012-01-31 15:23:36
11492,2007395,2012-01-31 15:23:05
11492,1345343,2012-01-31 15:20:51
11492,516124,2012-01-31 15:20:15
11492,111366,2012-01-31 15:19:36
11492,96928,2012-01-31 15:16:52
11492,702451,2012-01-31 15:14:08
11492,199634,2012-01-31 15:12:18
11492,1373652,2012-01-31 15:02:31
11492,146002,2012-01-31 14:58:39
11492,199629,2012-01-31 14:58:12
11492,1366024,2012-01-31 14:54:17
11492,2036324,2012-01-31 14:53:31
11492,2036325,2012-01-31 14:52:06
11492,1878323,2012-01-31 14:50:22
11492,1540665,2012-01-31 14:49:47
11492,100548,2012-01-31 14:49:41
11492,1807290,2012-01-31 14:45:47
11492,365985,2012-01-31 14:45:05
11492,1353741,2012-01-31 14:44:57
11492,1337223,2012-01-31 14:41:28
11492,703454,2012-01-31 14:41:08
11492,902445,2012-01-31 14:40:31
11492,219271,2012-01-31 14:40:24
11492,1424139,2012-01-31 14:40:20
102477,296724,2012-01-31 15:15:17
28498,99341,2012-01-31 15:04:30
28498,680728,2012-01-31 14:57:50
28498,428973,2012-01-31 14:55:42
28498,374067,2012-01-31 14:42:03
28498,96701,2012-01-31 14:25:46
28498,298359,2012-01-31 13:16:23
28498,70473,2012-01-31 13:14:13
13761,1115539,2012-01-31 15:39:08
13761,294230,2012-01-31 15:22:21
13761,1399630,2012-01-31 14:45:17
13761,1647770,2012-01-31 14:35:46
13761,189656,2012-01-31 14:23:12
13761,55527,2012-01-31 14:11:58
334647,1840782,2012-03-05 18:18:42
12038,1870315,2012-03-05 18:27:00
3066,1354983,2012-03-05 17:36:57
178201,1367957,2012-03-05 17:45:17
334647,1791078,2012-03-05 17:42:53
3066,77788,2012-03-05 17:35:23
178201,1668244,2012-03-05 16:17:04
12038,2036366,2012-03-05 17:49:25
12038,2036373,2012-03-05 16:37:54
12038,1826307,2012-03-05 16:08:16
13720,2036380,2012-03-05 18:22:56
10106,1397207,2012-03-05 18:41:10
63554,2036387,2012-03-05 18:41:27
10106,1580205,2012-03-05 17:40:45
782,633315,2012-03-05 18:36:41
63554,2036392,2012-03-05 18:01:01
782,1800153,2012-03-05 18:19:53
10106,82098,2012-03-05 17:10:43
10106,57490,2012-03-05 16:59:08
82915,1359789,2012-03-05 16:12:37
63554,2036395,2012-03-05 17:55:33
63554,308927,2012-03-05 16:09:02
82915,405366,2012-03-05 15:47:46
782,2036400,2012-03-05 17:11:43
782,1341571,2012-03-05 16:20:23
63554,2036405,2012-03-05 16:07:57
110020,485222,2012-03-05 17:47:44
67077,1392633,2012-03-05 17:59:31
420,682073,2012-03-05 18:25:02
420,756588,2012-03-05 18:10:22
420,612166,2012-03-05 18:05:04
420,402212,2012-03-05 18:00:46
3075,2036494,2012-03-05 18:33:12
49820,1458536,2012-03-05 18:34:11
705196,303442,2012-03-05 16:47:10
49820,1388710,2012-03-05 17:34:18
55937,1566205,2012-03-05 19:02:41
3317,2036571,2012-03-05 18:53:17
55937,181374,2012-03-05 18:50:01
55937,1339927,2012-03-05 18:49:28
3317,777886,2012-03-05 18:22:23
55937,1832548,2012-03-05 18:40:33
3317,1659123,2012-03-05 17:50:00
55937,752169,2012-03-05 18:38:28
3080,1512548,2012-03-05 18:25:54
55937,1738349,2012-03-05 18:07:43
3317,2036582,2012-03-05 17:25:39
55937,1374470,2012-03-05 17:55:24
3080,2036590,2012-03-05 16:56:20
3317,2036593,2012-03-05 17:00:04
55937,300710,2012-03-05 17:46:38
3317,1393370,2012-03-05 16:26:48
55937,1385259,2012-03-05 17:40:42
35609,2036601,2012-03-05 17:11:50
3317,2036605,2012-03-05 16:24:03
55937,2036606,2012-03-05 17:21:02
55937,2036613,2012-03-05 17:19:50
55937,1993876,2012-03-05 17:02:07
117499,85346,2012-03-05 18:04:22
89288,75532,2012-03-05 18:10:15
19766,1419368,2012-03-05 18:44:27
11492,1064538,2012-03-05 19:12:28
19766,2036805,2012-03-05 18:43:36
11492,470441,2012-03-05 19:10:42
19766,316281,2012-03-05 18:37:13
19766,6735,2012-03-05 17:41:04
11492,2036811,2012-03-05 19:10:37
19766,170773,2012-03-05 17:34:02
33767,415381,2012-03-05 19:07:03
19766,464995,2012-03-05 17:33:04
33767,1701369,2012-03-05 18:59:56
16476,2036819,2012-03-05 17:23:15
11492,93735,2012-03-05 18:59:04
19766,1725156,2012-03-05 17:31:48
11492,904455,2012-03-05 18:57:14
19766,1363427,2012-03-05 17:30:04
11492,2036829,2012-03-05 18:56:23
917,1382543,2012-03-05 18:01:42
11492,1031802,2012-03-05 18:55:14
6590,2036834,2012-03-05 19:01:28
19766,2036835,2012-03-05 17:05:35
11492,88685,2012-03-05 18:53:43
4570,2036840,2012-03-05 18:38:03
6590,2036843,2012-03-05 19:01:05
19766,815983,2012-03-05 16:52:44
11492,2036848,2012-03-05 18:51:22
36563,1563333,2012-03-05 18:56:52
11492,80806,2012-03-05 18:40:28
6345,784017,2012-03-05 19:09:32
3043,20691,2012-03-05 18:17:18
11492,2036857,2012-03-05 18:39:50
6345,421300,2012-03-05 19:08:06
3043,506068,2012-03-05 17:42:14
6383,2036860,2012-03-05 18:30:43
728045,2036863,2012-03-05 18:37:06
6345,21995,2012-03-05 19:07:20
8803,553497,2012-03-05 19:14:55
11492,156156,2012-03-05 18:37:53
6345,2036869,2012-03-05 18:57:24
8803,2036872,2012-03-05 19:14:07
11492,1333176,2012-03-05 18:35:09
523085,2036873,2012-03-05 18:29:01
8803,409113,2012-03-05 19:03:01
11492,160257,2012-03-05 18:34:09
6345,1398394,2012-03-05 18:49:42
10936,1266266,2012-03-05 19:14:47
11492,667468,2012-03-05 18:31:04
8803,1042753,2012-03-05 18:47:18
11492,1603667,2012-03-05 18:24:04
6345,21854,2012-03-05 18:42:08
10936,2036887,2012-03-05 19:13:25
8803,1461136,2012-03-05 18:35:56
6345,18346,2012-03-05 18:37:17
10936,1485462,2012-03-05 19:03:49
11492,1400218,2012-03-05 18:16:26
8803,1386321,2012-03-05 18:22:36
11492,320060,2012-03-05 18:13:20
6345,2036892,2012-03-05 18:31:37
10936,2036893,2012-03-05 18:53:55
10936,164219,2012-03-05 18:51:52
39966,1361566,2012-03-05 18:27:50
10936,1685075,2012-03-05 18:49:05
11492,1035918,2012-03-05 18:11:50
6345,2036896,2012-03-05 18:19:31
10936,982326,2012-03-05 18:42:42
10936,1415373,2012-03-05 18:42:21
11492,2036898,2012-03-05 18:06:54
336963,1851696,2012-03-05 18:37:37
6345,2036901,2012-03-05 18:14:38
11492,1897031,2012-03-05 18:05:01
10936,2036905,2012-03-05 18:37:27
6345,30299,2012-03-05 18:02:22
10936,1868477,2012-03-05 18:35:54
11492,1378558,2012-03-05 18:04:00
6345,1658362,2012-03-05 17:43:07
10936,1786862,2012-03-05 18:34:39
11492,952960,2012-03-05 18:02:53
6345,2036918,2012-03-05 17:41:18
10936,2036919,2012-03-05 18:33:12
11492,384753,2012-03-05 17:57:35
10936,1349882,2012-03-05 18:29:13
6345,1789097,2012-03-05 17:37:54
10936,1796676,2012-03-05 18:25:44
11492,2036928,2012-03-05 17:57:11
6345,1342375,2012-03-05 17:17:41
788,1812310,2012-03-05 19:15:18
11492,60505,2012-03-05 17:48:49
10936,2036933,2012-03-05 18:18:04
219530,1343579,2012-03-05 19:18:20
10936,317779,2012-03-05 18:16:55
6345,2036936,2012-03-05 16:58:10
219530,29208,2012-03-05 18:51:03
273480,715578,2012-03-05 18:32:20
11492,100548,2012-03-05 17:41:40
788,2036939,2012-03-05 19:08:03
6345,1371269,2012-03-05 16:46:47
10936,1416110,2012-03-05 18:08:36
219530,86812,2012-03-05 18:44:39
788,326826,2012-03-05 19:03:17
11492,2036945,2012-03-05 17:38:37
10936,1347101,2012-03-05 18:08:28
219530,2036949,2012-03-05 18:39:42
52660,2036950,2012-03-05 18:33:38
788,1495004,2012-03-05 18:40:51
219530,128299,2012-03-05 18:03:43
52660,289908,2012-03-05 17:57:00
10936,2036954,2012-03-05 18:08:24
11492,349895,2012-03-05 19:18:44
788,358318,2012-03-05 17:48:22
10936,1788441,2012-03-05 18:04:43
219530,1526824,2012-03-05 17:57:07
788,1787443,2012-03-05 17:36:24
11492,146002,2012-03-05 19:16:54
10936,287581,2012-03-05 18:02:20
178207,1200091,2012-03-05 16:26:56
33767,1685075,2012-03-05 19:15:45
219530,1378564,2012-03-05 17:56:41
788,2036967,2012-03-05 17:14:55
243891,252300,2012-03-05 18:02:14
10936,2036971,2012-03-05 18:02:14
33767,1452023,2012-03-05 19:15:39
219530,2036973,2012-03-05 16:50:47
788,2036979,2012-03-05 17:04:05
11492,1340989,2012-03-05 19:13:35
10936,2036981,2012-03-05 18:00:16
788,54509,2012-03-05 17:03:24
10936,1179923,2012-03-05 17:57:29
10936,1337226,2012-03-05 17:53:28
10936,1866136,2012-03-05 17:40:23
10936,1009177,2012-03-05 17:38:10
836853,1049307,2012-03-05 18:21:40
26595,295293,2012-03-05 19:15:36
10936,2036993,2012-03-05 17:34:06
10936,956068,2012-03-05 17:30:33
10936,1828306,2012-03-05 17:23:46
782,1811554,2012-03-05 19:23:32
782,1382282,2012-03-05 19:22:42
782,10763,2012-03-05 19:12:02
782,1334956,2012-03-05 19:08:00
782,2037044,2012-03-05 18:55:41
10086,1294469,2012-03-05 18:54:32
776004,2007395,2012-03-05 19:03:06
776004,981748,2012-03-05 18:42:49
17175,1341094,2012-03-05 19:10:51
776004,1031783,2012-03-05 18:35:15
10086,2037054,2012-03-05 17:03:20
17175,72698,2012-03-05 18:51:42
776004,2037063,2012-03-05 18:34:50
776004,1738804,2012-03-05 18:29:55
17175,2037066,2012-03-05 17:55:54
776004,759344,2012-03-05 18:14:52
776004,1789490,2012-03-05 17:38:30
776004,2037074,2012-03-05 16:41:26
309193,1354742,2012-03-05 18:28:08
33767,1792579,2012-03-05 19:25:29
